,gtin,product_name,product_desc,availability,current_price,shipping_cost,product_rating,vendor_name,ref_link,product_img
2105,9327220999568,ADIDI,tincidunt pede ac urna.,True,"$5,944",$91.45,3,Papua New Guinea,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2106,4802662577405,AHIMSA,et,False,"$5,797",$2.61,3,Cuba,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2107,7902742341376,ADDISON,ligula eu enim. Etiam,True,"$9,797",$43.64,4,United States Minor Outlying Islands,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2108,6133674132983,AKEILLES,"velit egestas lacinia. Sed congue, elit sed consequat auctor, nunc",False,"$6,440",$74.66,5,Saint Kitts and Nevis,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2109,1211751052425,AJAXX,"tellus, imperdiet non, vestibulum nec, euismod in, dolor. Fusce",True,"$8,208",$41.19,4,Pakistan,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2110,1733390473465,2J,amet,True,"$5,154",$54.41,2,United Kingdom (Great Britain),amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2111,8966869458635,A.J,"Nam nulla magna,",True,"$8,177",$81.92,4,Suriname,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2112,5880908693568,MON,netus et malesuada fames,True,"$5,644",$7.80,1,Syria,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2113,6032961060259,TUESDAY,aliquam,True,"$8,519",$66.25,2,Western Sahara,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2114,8040222005453,ACHILLIES,"nec ante. Maecenas mi felis, adipiscing",True,"$5,331",$56.24,2,Indonesia,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2115,8572084053150,AINSWORTH,orci luctus et ultrices posuere cubilia,False,"$8,487",$73.89,5,Indonesia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2116,2207829693468,AGLAIA,ac libero,True,"$8,979",$11.97,3,Niue,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2117,2196832787963,ADELIA,"orci, consectetuer euismod est arcu ac",True,"$8,480",$9.11,2,Mauritania,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2118,8388996355205,AHIL,"est, vitae sodales nisi magna sed dui. Fusce",True,"$5,058",$38.98,3,Bhutan,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2119,5427206115983,Potato,"luctus vulputate,",False,"$6,650",$15.93,4,Philippines,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2120,2689242679963,ABBI,"nibh enim,",False,"$7,072",$90.83,1,Kenya,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2121,9675073333487,ABRAHAM,"parturient montes, nascetur ridiculus mus. Proin vel",True,"$8,998",$45.48,5,Timor-Leste,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2122,7770521011271,ADORE,Sed eu eros. Nam consequat dolor vitae dolor.,True,"$7,942",$26.14,3,Portugal,amazon.com,https://i.imgur.com/Nm2eU3C.png
2123,7912903133387,AHSOKA,Donec vitae erat vel pede blandit congue. In scelerisque scelerisque,False,"$9,421",$26.12,2,Turkey,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2124,7523281366115,ABERCROMBIE,"Cum sociis natoque penatibus et magnis dis parturient montes,",True,"$8,974",$7.66,3,Niger,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2125,652530943652,A,sed,False,"$6,531",$19.23,2,Suriname,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2126,1676268642327,AJAX,Phasellus vitae mauris sit amet lorem semper auctor. Mauris vel,False,"$9,142",$11.71,3,Angola,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2127,4806378086195,AKILA,ligula. Nullam,True,"$8,353",$44.19,2,Montserrat,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2128,395034302767,AB-BINGO,Integer eu,True,"$8,268",$21.21,4,Hong Kong,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2129,1105692302361,JANUARY,"est, congue a, aliquet vel, vulputate eu, odio. Phasellus",True,"$9,821",$81.83,2,Samoa,amazon.com,https://i.imgur.com/Nm2eU3C.png
2130,1471766506105,ADIDAS,"facilisis vitae, orci. Phasellus dapibus",True,"$8,264",$98.68,2,Libya,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2131,7573471656403,AISHA,"euismod in, dolor. Fusce feugiat. Lorem ipsum dolor sit amet,",True,"$8,937",$41.32,1,Antigua and Barbuda,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2132,865647298320,IPhone7,Curabitur vel lectus.,False,"$6,956",$55.27,2,Guyana,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2133,3123807928573,ADDIE,arcu eu odio tristique pharetra.,True,"$7,607",$68.89,1,Sao Tome and Principe,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2134,6098818406301,AKAMARO,eleifend egestas. Sed,False,"$8,190",$20.60,5,Puerto Rico,google.com,https://i.imgur.com/Nm2eU3C.png
2135,4396858352991,ADU,Mauris molestie pharetra nibh.,True,"$5,973",$29.68,1,Ghana,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2136,5663015940334,AKIMI,rhoncus. Proin nisl,True,"$5,405",$7.22,4,Saint Pierre and Miquelon,google.com,https://i.imgur.com/Nm2eU3C.png
2137,5867051903396,ACKLEY,enim.,True,"$7,050",$43.79,1,New Zealand,google.com,https://i.imgur.com/Nm2eU3C.png
2138,9393976878887,ABU,magna. Praesent interdum ligula eu enim.,False,"$5,897",$68.86,5,Solomon Islands,amazon.com,https://i.imgur.com/Nm2eU3C.png
2139,6027903008412,AIK,dictum,False,"$5,172",$82.61,4,Maldives,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2140,8960806925667,ABSOLUT,sagittis semper. Nam tempor diam,True,"$8,217",$24.61,3,Antarctica,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2141,5627189930436,ABEJA,"lacus pede sagittis augue, eu tempor",True,"$7,260",$86.94,3,Pitcairn Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2142,5214510175026,ABACA,"Donec nibh enim, gravida sit amet,",True,"$7,928",$70.64,1,Cape Verde,amazon.com,https://i.imgur.com/Nm2eU3C.png
2143,3404618573304,AGASHA,eu erat semper rutrum. Fusce,False,"$6,587",$88.64,1,New Caledonia,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2144,3823501270705,ABRIK,Cum sociis natoque penatibus,False,"$8,641",$76.08,5,Australia,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2145,6248988889421,AKIMA,"non, egestas a, dui. Cras pellentesque. Sed dictum. Proin eget",True,"$7,806",$44.23,5,"Virgin Islands, United States",google.com,https://i.imgur.com/Nm2eU3C.png
2146,9801577440245,MARCH,et malesuada fames ac turpis egestas. Aliquam fringilla cursus purus.,False,"$7,380",$24.13,2,Syria,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2147,5544460171165,ABUR,"odio, auctor vitae, aliquet nec, imperdiet nec, leo. Morbi neque",True,"$5,358",$86.00,5,Egypt,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2148,5627189930436,ABEJA,"eu,",False,"$7,910",$93.59,2,Saint Barthélemy,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2149,6499930671698,ABUJA,quam quis diam. Pellentesque,True,"$9,676",$54.54,4,Gambia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2150,9417427261760,AKELLA,in consequat,True,"$7,235",$43.64,1,Reunion,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2151,9612872180316,AEKI,Donec luctus,True,"$9,727",$3.04,4,Anguilla,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2152,6323898256174,AGUA,dolor dapibus gravida. Aliquam,False,"$9,273",$83.65,5,Italy,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2153,1716253850357,MONDAY,massa. Suspendisse eleifend. Cras sed,True,"$5,187",$1.31,4,Senegal,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2154,1676268642327,AJAX,sit amet,True,"$5,659",$76.67,4,Isle of Man,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2155,4806378086195,AKILA,"commodo at, libero. Morbi accumsan",False,"$9,128",$18.75,4,Cocos (Keeling) Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2156,8040222005453,ACHILLIES,et netus et,False,"$7,144",$73.26,5,San Marino,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2157,7573471656403,AISHA,tincidunt tempus risus. Donec egestas. Duis,False,"$6,373",$73.94,4,Bolivia,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2158,1105692302361,JANUARY,"ultricies adipiscing,",False,"$7,414",$32.63,2,China,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2159,609577168344,JUN,"est ac facilisis facilisis, magna tellus faucibus leo,",True,"$7,811",$72.82,5,Kyrgyzstan,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2160,3378140212534,2CHAINZ,In,True,"$9,750",$49.48,4,Tajikistan,amazon.com,https://i.imgur.com/Nm2eU3C.png
2161,9513804417455,ABECROMBIE,Aliquam ultrices iaculis odio. Nam interdum enim non nisi. Aenean,False,"$6,793",$78.04,5,Germany,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2162,6424657024377,ADDER,Duis sit,False,"$6,341",$49.69,3,Denmark,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2163,2350051785719,Tomato,aliquet. Proin velit. Sed malesuada augue ut lacus.,False,"$7,080",$0.10,2,Cape Verde,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2164,2172949744899,ABBY,tempor erat neque non quam. Pellentesque habitant morbi,True,"$5,550",$15.61,4,Namibia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2165,9327220999568,ADIDI,"Duis elementum, dui quis accumsan convallis, ante",False,"$6,453",$0.80,3,Portugal,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2166,8433683107496,ABRIL,ante bibendum,False,"$9,197",$58.69,3,Central African Republic,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2167,3071620529056,AENGUS,"Duis at lacus. Quisque purus sapien, gravida",True,"$9,671",$76.18,5,Cook Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2168,475502103139,ADONIS,ut quam vel sapien imperdiet,False,"$5,056",$8.10,3,Côte D'Ivoire (Ivory Coast),amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2169,3823501270705,ABRIK,penatibus et magnis dis parturient,True,"$9,715",$86.45,2,Puerto Rico,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2170,3949779767013,AIMEE,Mauris ut quam vel,True,"$9,533",$96.45,2,United States Minor Outlying Islands,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2171,3823501270705,ABRIK,mauris id sapien. Cras,False,"$6,039",$84.87,1,Switzerland,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2172,6341109008707,ADELLA,egestas. Aliquam nec enim. Nunc,False,"$6,821",$45.17,2,Côte D'Ivoire (Ivory Coast),google.com,https://i.imgur.com/Nm2eU3C.png
2173,3073082216050,ADORABLE,"montes, nascetur ridiculus",False,"$6,927",$55.37,3,Comoros,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2174,8433683107496,ABRIL,"Cras dolor dolor, tempus non, lacinia",True,"$8,421",$12.99,2,Guyana,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2175,9417427261760,AKELLA,"litora torquent per conubia nostra, per inceptos",False,"$7,756",$24.83,5,"Korea, North",google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2176,2172949744899,ABBY,Aenean eget metus. In nec,True,"$7,884",$0.55,1,Senegal,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2177,1227891886099,c,egestas. Aliquam fringilla cursus purus. Nullam scelerisque,False,"$5,654",$92.94,3,Bouvet Island,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2178,1513485491345,AKASHA,arcu ac orci. Ut semper pretium,False,"$8,774",$94.68,1,Libya,amazon.com,https://i.imgur.com/Nm2eU3C.png
2179,3645747842910,Iphone6,eu sem. Pellentesque ut ipsum ac mi eleifend,True,"$9,709",$51.77,3,Christmas Island,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2180,9612872180316,AEKI,Cras convallis convallis dolor. Quisque tincidunt,True,"$9,772",$21.45,5,Poland,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2181,395034302767,AB-BINGO,"sit amet, faucibus ut, nulla. Cras eu tellus eu",False,"$9,042",$85.67,1,Wallis and Futuna,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2182,5414448464721,ABBIE,sed dictum,False,"$5,134",$76.55,4,Saint Pierre and Miquelon,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2183,5414448464721,ABBIE,"eget metus eu erat semper rutrum. Fusce dolor quam,",False,"$8,182",$78.91,3,Madagascar,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2184,3949779767013,AIMEE,vel arcu. Curabitur ut odio,True,"$5,937",$3.85,4,India,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2185,4531475635238,FRIDAY,molestie sodales. Mauris blandit enim consequat purus. Maecenas libero,False,"$5,346",$12.23,1,Sudan,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2186,7412570119959,AIRES,mus. Donec dignissim magna a tortor. Nunc,False,"$5,809",$53.91,4,Cyprus,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2187,8117926394562,ADELINE,"eget,",True,"$8,228",$21.40,4,Kiribati,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2188,6133674132983,AKEILLES,habitant morbi tristique,False,"$7,281",$35.22,1,Benin,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2189,8679145873540,AINE,"sit amet, dapibus id, blandit at, nisi. Cum",False,"$8,430",$46.02,5,Pakistan,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2190,1105692302361,JANUARY,penatibus et magnis,False,"$5,482",$34.97,4,Peru,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2191,7616925547172,AKEELA,"accumsan convallis, ante lectus convallis est, vitae sodales nisi magna",False,"$9,531",$39.78,4,Norway,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2192,4798625532128,Samsung s10e,orci lobortis augue,False,"$8,010",$29.93,5,Albania,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2193,3949779767013,AIMEE,"Fusce dolor quam,",True,"$9,808",$30.49,4,French Polynesia,google.com,https://i.imgur.com/Nm2eU3C.png
2194,2689242679963,ABBI,Sed dictum. Proin,True,"$7,912",$61.47,4,Somalia,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2195,8117926394562,ADELINE,dui augue eu tellus.,False,"$6,374",$26.13,4,Andorra,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2196,3823501270705,ABRIK,"laoreet ipsum. Curabitur consequat, lectus sit amet luctus vulputate, nisi",True,"$7,325",$83.43,2,Finland,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2197,5345094484084,ABEL,enim. Etiam imperdiet dictum magna. Ut tincidunt orci quis,False,"$7,407",$36.58,5,Germany,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2198,935057387004,AILSA,a sollicitudin orci sem eget massa. Suspendisse,False,"$9,881",$40.78,4,Belgium,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2199,2129655472375,AERYS,Sed,True,"$7,402",$85.85,5,Portugal,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2200,2119259600222,AIRLIA,Vestibulum ante ipsum primis in faucibus orci luctus,True,"$5,768",$66.72,3,French Southern Territories,google.com,https://i.imgur.com/Nm2eU3C.png
2201,5345094484084,ABEL,Maecenas malesuada fringilla est. Mauris eu turpis.,False,"$8,478",$52.19,3,San Marino,amazon.com,https://i.imgur.com/Nm2eU3C.png
2202,8810238122955,AIDAN,mollis. Duis sit amet diam eu,True,"$7,592",$8.28,4,Saudi Arabia,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2203,5868368262241,NOVEMBER,"elementum purus, accumsan interdum",False,"$9,144",$89.54,5,Russian Federation,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2204,2119259600222,AIRLIA,"eu,",False,"$5,888",$97.99,5,Bhutan,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2205,944767754455,ACHAK,orci.,False,"$8,123",$86.32,5,Greenland,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2206,2535042995023,AJ,"lacus pede sagittis augue, eu tempor erat neque non",True,"$5,900",$70.99,2,Madagascar,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2207,3378140212534,2CHAINZ,aliquam adipiscing lacus. Ut nec urna et arcu,True,"$6,120",$77.68,3,Macedonia,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2208,8040222005453,ACHILLIES,"mattis. Integer eu lacus. Quisque imperdiet, erat nonummy ultricies ornare,",True,"$9,969",$52.75,5,Dominica,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2209,7726299407979,AIYANA,ullamcorper magna. Sed eu eros.,True,"$7,836",$99.73,5,Switzerland,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2210,7770521011271,ADORE,ac turpis egestas. Fusce aliquet magna,False,"$5,886",$49.14,2,Brazil,google.com,https://i.imgur.com/Nm2eU3C.png
2211,871120055062,AHAVA,"sit amet, risus. Donec nibh enim, gravida",True,"$6,338",$34.33,2,Western Sahara,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2212,5214510175026,ABACA,a mi fringilla mi lacinia mattis. Integer eu lacus. Quisque,True,"$5,569",$17.15,5,Togo,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2213,4830384182603,SUNDAY,"elementum purus,",True,"$7,978",$28.81,1,Uganda,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2214,9675073333487,ABRAHAM,"placerat, augue. Sed molestie. Sed",False,"$6,064",$57.58,5,Sri Lanka,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2215,5544460171165,ABUR,"ornare, lectus ante dictum",True,"$8,317",$3.14,5,Slovakia,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2216,2535042995023,AJ,turpis,False,"$5,878",$36.54,2,Singapore,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2217,3071620529056,AENGUS,risus. Duis a mi fringilla mi lacinia mattis.,False,"$8,212",$9.63,2,Palau,google.com,https://i.imgur.com/Nm2eU3C.png
2218,4995892176076,AGGIE,egestas. Fusce,False,"$5,397",$53.17,5,"Saint Helena, Ascension and Tristan da Cunha",yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2219,2370999713248,JAN,"Maecenas libero est, congue a,",False,"$7,870",$37.70,5,Curaçao,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2220,9513804417455,ABECROMBIE,augue,True,"$5,383",$98.70,5,Guinea,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2221,5856460193286,AARON,"lorem, sit amet ultricies sem magna nec",True,"$6,914",$38.63,2,Northern Mariana Islands,amazon.com,https://i.imgur.com/Nm2eU3C.png
2222,5462818058279,ABILENE,"nunc risus varius orci, in consequat",False,"$5,019",$79.85,5,Ecuador,amazon.com,https://i.imgur.com/Nm2eU3C.png
2223,2652315325864,AGENT,"mollis vitae, posuere at, velit. Cras lorem lorem, luctus ut,",True,"$5,215",$73.50,5,"Saint Helena, Ascension and Tristan da Cunha",google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2224,5345094484084,ABEL,turpis. In condimentum. Donec at,True,"$6,610",$32.55,4,Singapore,amazon.com,https://i.imgur.com/Nm2eU3C.png
2225,762701481065,SUN,"lacinia at, iaculis quis, pede. Praesent eu",False,"$6,087",$91.86,1,Bouvet Island,google.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2226,2079822789231,AKIBA,felis ullamcorper viverra.,True,"$5,241",$9.94,3,Denmark,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2227,831580010986,ADELINA,"nec, imperdiet nec, leo. Morbi neque tellus, imperdiet non, vestibulum",False,"$5,757",$8.06,1,Bhutan,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2228,9841452458760,ABIGALE,"feugiat. Lorem ipsum dolor sit amet, consectetuer adipiscing",True,"$6,542",$36.82,4,Latvia,google.com,https://i.imgur.com/Nm2eU3C.png
2229,8966869458635,A.J,arcu. Aliquam ultrices iaculis odio. Nam,True,"$8,283",$57.30,3,Tunisia,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2230,8433683107496,ABRIL,egestas. Fusce aliquet magna a,True,"$6,600",$91.57,5,Falkland Islands,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2231,871120055062,AHAVA,eros turpis non enim. Mauris quis turpis vitae,False,"$8,574",$57.48,4,French Polynesia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2232,3823300106351,ABI,"In mi pede, nonummy",False,"$9,397",$76.19,5,Afghanistan,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2233,9801577440245,MARCH,Vivamus non lorem vitae odio sagittis,True,"$8,536",$59.22,2,Morocco,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2234,5627189930436,ABEJA,eros,False,"$5,820",$7.16,4,Cayman Islands,amazon.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Bws7vMhIIAAFK9R.jpg
2235,7412570119959,AIRES,"tempor, est",False,"$8,989",$83.62,2,Eritrea,amazon.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2236,653025243045,ABIGAIL,pretium neque. Morbi quis urna. Nunc quis,True,"$9,814",$68.52,4,Seychelles,amazon.com,https://i.imgur.com/Nm2eU3C.png
2237,9941208645778,A.,vitae diam.,True,"$5,821",$19.96,4,Namibia,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2238,9509053037979,ABITA,faucibus,True,"$5,993",$44.44,2,Lebanon,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2239,6027903008412,AIK,"gravida sit amet,",False,"$9,862",$86.20,3,France,yahoo.com,https://i.imgur.com/Nm2eU3C.png
2240,2590723997595,ACHILLES,tellus eu augue porttitor interdum. Sed auctor odio a purus.,True,"$5,843",$95.79,1,Martinique,google.com,https://i.imgur.com/Nm2eU3C.png
2241,3993445990882,AHJI,ultrices. Duis,True,"$5,269",$74.41,5,Mali,yahoo.com,https://miro.medium.com/max/500/1*ZhYNqU2y96_f3QkWq9oiWQ.jpeg
2242,2717066340057,AGATE,tellus. Aenean,True,"$9,979",$6.47,4,Western Sahara,yahoo.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
2243,3123807928573,ADDIE,"malesuada vel,",True,"$9,435",$7.17,5,Suriname,google.com,https://i.imgur.com/Nm2eU3C.png
2244,7801620445808,ABNER,"luctus vulputate, nisi sem",False,"$9,014",$1.24,2,Georgia,google.com,https://analyticsindiamag.com/wp-content/uploads/2017/06/Trump_Big_Data_Meme.jpg
